FISCAL_YEAR,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,FAC_SCHTYPE,GRADE_RANGE,SCHOOL_ADDRESS,SCHOOL_CITY,STATE,SCHOOL_ZIP,MAIL_ADDRESS,MAIL_CITY,MAIL_ZIP,PRINCIPAL_FNAME,PRINCIPAL_LNAME,PRINCIPAL_MNAME,EMAIL_ADDRESS,SCHOOL_PHONE,SCHOOL_FAX
2012,761,Atlanta Public Schools,0405,University Community Academy,E,PK-08,2050 Tiger Flowers Dr NW ,Atlanta,GA,30314-1326,2050 Tiger Flowers Dr NW ,Atlanta,30314-1326,Amber,Jones,,a.jones@uca-atlanta.com,404.753.4050,404.753.0290
2012,761,Atlanta Public Schools,0406,School of Health Sciences and Research at Carver,H,09-12,55 McDonough Blvd SE ,Atlanta,GA,30315-2316,55 McDonough Blvd SE ,Atlanta,30315-2316,Darian,Jones,C,dcjones@atlanta.k12.ga.us,404.802.4420,..
2012,761,Atlanta Public Schools,0408,South Atlanta School of Computer Animation and Design,H,09-12,800 Hutchens Rd SE ,Atlanta,GA,30354-2502,800 Hutchens Rd SE ,Atlanta,30354-2502,Jarod,Scott,,jmscott@atlanta.k12.ga.us,404.362.5057,
2012,761,Atlanta Public Schools,0504,Harper-Archer Middle School,M,06-08,3399 Collier Dr NW,Atlanta,GA,30331-1525,3399 Collier Dr NW,Atlanta,30331-1525,Allison,Marks,,amarks@atlanta.k12.ga.us,404.802.6500,404.699.4569
2012,761,Atlanta Public Schools,0505,Neighborhood Charter School,E,KK-05,688 Grant St SE,Atlanta,GA,30315-1420,688 Grant St SE,Atlanta,30315-1420,Lara,Zelski,,lzelski@neighborhoodcharter.com,404.624.6226,404.624.9093
2012,761,Atlanta Public Schools,0506,The School of the Arts at Carver,H,09-12,55 McDonough Blvd SE ,Atlanta,GA,30315-2316,55 McDonough Blvd SE ,Atlanta,30315-2316,Marvin,Pryor,,mpryor@atlanta.k12.ga.us,404.802.4415,..
2012,761,Atlanta Public Schools,0508,"Therrell School of Law, Government and Public Policy",H,09-12,3099 Panther Trl SW ,Atlanta,GA,30311-5423,3099 Panther Trl SW ,Atlanta,30311-5423,Byron,Barnes,,bbarnes@atlanta.k12.ga.us,404.346.2523,
2012,761,Atlanta Public Schools,0604,Bazoline E. Usher/Collier Heights Elmentary School,E,PK-05,631 Harwell Rd NW,Atlanta,GA,30318-5905,631 Harwell Rd NW,Atlanta,30318-5905,Gregory,Parks,,gparks@atlanta.k12.ga.us,404.802.5700,404.699.4569
2012,761,Atlanta Public Schools,0605,KIPP West Atlanta Young Scholars Academy,M,05-08,80 Joseph E Lowery Blvd NW ,Atlanta,GA,30314-3421,80 Joseph E Lowery Blvd NW ,Atlanta,30314-3421,Kimberly,Karacalidis,,kkaracalidis@kippways.org,404.475.1941,404.475.1946
2012,761,Atlanta Public Schools,0608,"Therrell School of Engineering, Math, and Science",H,09-12,3099 Panther Trl SW ,Atlanta,GA,30311-5423,3099 Panther Trl SW ,Atlanta,30311-5423,Esmie,Gaynor,D,bhurst@atlanta.k12.ga.us,404.346.2523,
2012,761,Atlanta Public Schools,0708,Therrell School of Health and Science,H,09-12,3099 Panther Trl SW ,Atlanta,GA,30311-5423,3099 Panther Trl SW ,Atlanta,30311-5423,Frank,Walker,,fwalker@atlanta.k12.ga.us,404.346.2523,
2012,761,Atlanta Public Schools,1052,Bethune Elementary School,E,PK-05,220 Northside Dr NW,Atlanta,GA,30314-4633,220 Northside Dr NW,Atlanta,30314-4633,RoseMary,Hamer,,rhamer@atlanta.k12.ga.us,404.802.8200,440.330.4103
2012,761,Atlanta Public Schools,1053,Boyd Elementary School,E,PK-05,1891 Johnson Rd NW,Atlanta,GA,30318-4015,1891 Johnson Rd NW,Atlanta,30318-4015,Keisha,Gibbons,,kgibbons@atlanta.k12.ga.us,404.802.8150,404.792.5763
2012,761,Atlanta Public Schools,1063,Hutchinson Elementary School,E,PK-05,650 Cleveland Ave SW,Atlanta,GA,30315-7904,650 Cleveland Ave SW,Atlanta,30315-7904,Shanda,Beadles,,sbeadles@atlanta.k12.ga.us,404.802.7650,404.768.5690
2012,761,Atlanta Public Schools,1064,Kimberly Elementary School,E,PK-05,3090 McMurray Dr SW,Atlanta,GA,30311-4208,3090 McMurray Dr SW,Atlanta,30311-4208,Carolyn,Hall,,chall@atlanta.k12.ga.us,404.802.7600,404.346.2546
2012,761,Atlanta Public Schools,1066,Rivers Elementary School,E,PK-05,8 Peachtree Battle Ave NW,Atlanta,GA,30305-4110,8 Peachtree Battle Ave NW,Atlanta,30305-4110,Sabrina,Hayes,,srhayes@atlantapublicschools.us,404.802.7050,404.350.2831
2012,761,Atlanta Public Schools,1068,Towns Elementary School,E,PK-05,760 Bolton Rd NW,Atlanta,GA,30331-1443,760 Bolton Rd NW,Atlanta,30331-1443,Abigail,McKinnon,,amckinnon@atlanta.k12.ga.us,404.699.4560,404.505.6519
2012,761,Atlanta Public Schools,1208,Imagine Wesley International Academy Charter Facility,E,KK-08,1049 Custer Ave SE ,Atlanta,GA,30316-3100,1049 Custer Ave SE ,Atlanta,30316-3100,Henry,Stephens,,henry.stephens@imagineschools.com,678.904.9137,
2012,761,Atlanta Public Schools,1408,The Best Academy at Benjamin S. Carson,M,06-08,1890 Donald Lee Hollowell Parkway ,Atlanta,GA,303184800,1890 Donald Lee Hollowell Parkway ,Atlanta,303184800,Jerry,Parker,,jparker@atlanta.k12.ga.us,404.802.4944,
2012,761,Atlanta Public Schools,1560,Garden Hills Elementary School,E,PK-05,285 Sheridan Dr NE,Atlanta,GA,30305-3136,285 Sheridan Dr NE,Atlanta,30305-3136,Amy,Alderman,,amwilson@atlanta.k12.ga.us,404.802.7800,404.842.3050
2012,761,Atlanta Public Schools,1563,Inman Middle School,M,06-08,774 Virginia Ave NE,Atlanta,GA,30306-3631,774 Virginia Ave NE,Atlanta,30306-3631,Paula,Herrema,,pherrema@atlanta.k12.ga.us,404.802.3200,404.853.4085
2012,761,Atlanta Public Schools,1567,Smith Elementary School,E,PK-05,370 Old Ivy Rd NE,Atlanta,GA,30342-4546,370 Old Ivy Rd NE,Atlanta,30342-4546,Sidney,Baker,,sbaker@atlanta.k12.ga.us,404.802.3850,404.842.3046
2012,761,Atlanta Public Schools,1664,Morningside Elementary School,E,PK-05,1053 E Rock Springs Rd NE ,Atlanta,GA,30306-3047,1053 E Rock Springs Rd NE ,Atlanta,30306-3047,Rebecca,Pruitt,,rpruitt@atlanta.k12.ga.us,404.802.8950,404.853.4043
2012,761,Atlanta Public Schools,2050,Adamsville Elementary School,E,PK-05,286 Wilson Mill Rd SW,Atlanta,GA,30331-4122,286 Wilson Mill Rd SW,Atlanta,30331-4122,Isis,Manboard,,imanboard@atlanta.k12.ga.us,404.802.4300,404.696.1661
2012,761,Atlanta Public Schools,2053,Brandon Elementary School,E,PK-05,2741 Howell Mill Rd NW,Atlanta,GA,30327-1331,2741 Howell Mill Rd NW,Atlanta,30327-1331,Karen,Evans,,kmevans@atlanta.k12.ga.us,404.802.7250,404.350.2826
2012,761,Atlanta Public Schools,2057,Connally Elementary School,E,PK-05,1654 S Alvarado Ter SW,Atlanta,GA,30311-2637,1654 S Alvarado Ter SW,Atlanta,30311-2637,Tresa,Andrews,,thandrews@atlanta.k12.ga.us,404.802.8450,404.752.0807
2012,761,Atlanta Public Schools,2059,East Lake Elementary School,E,PK-05,145 4th St NE,Atlanta,GA,30308-1327,145 4th St NE,Atlanta,30308-1327,Mary,Benton,,mbenton@atlanta.k12.ga.us,404.802.7900,404.371.7153
2012,761,Atlanta Public Schools,2062,Hope Elementary School,E,PK-05,112 Boulevard NE,Atlanta,GA,30312-1610,112 Boulevard NE,Atlanta,30312-1610,Cassandra,Ashley,,cmashley@atlanta.k12.ga.us,404.802.7450,404.330.4265
2012,761,Atlanta Public Schools,2560,Gideons Elementary School,E,PK-05,897 Welch St SW,Atlanta,GA,30310-2149,897 Welch St SW,Atlanta,30310-2149,Anyee,Moreland,,amoreland@atlanta.k12.ga.us,404.802.7700,404.330.4103
2012,761,Atlanta Public Schools,2563,Jackson Elementary School,E,PK-05,1325 Mount Paran Rd NW,Atlanta,GA,30327-3705,1325 Mount Paran Rd NW,Atlanta,30327-3705,Lorraine,Reich,,lreich@atlanta.k12.ga.us,404.802.8800,404.842.1177
2012,761,Atlanta Public Schools,2564,Lin Elementary School,E,PK-05,586 Candler Park Dr NE,Atlanta,GA,30307-1605,586 Candler Park Dr NE,Atlanta,30307-1605,Brian,Mitchell,,bdmitchell@atlanta.k12.ga.us,404.802.8850,404.371.7168
2012,761,Atlanta Public Schools,2568,Venetian Hills Elementary School,E,PK-05,1910 Venetian Dr SW,Atlanta,GA,30311-4034,1910 Venetian Dr SW,Atlanta,30311-4034,Diamond,Jack,,djack@atlanta.k12.ga.us,404.802.4550,404.752.0028
2012,761,Atlanta Public Schools,2569,West Manor Elementary School,E,PK-05,570 Lynhurst Dr SW,Atlanta,GA,30311-2204,570 Lynhurst Dr SW,Atlanta,30311-2204,Reginald,Lawrence,,rmlawrence@atlanta.k12.ga.us,404.802.3350,404.699.6784
2012,761,Atlanta Public Schools,2664,Crim High School,H,09-12,256 Clifton St SE ,Atlanta,GA,30317-2123,256 Clifton St SE ,Atlanta,30317-2123,Saundra,Windom,,swindom@atlanta.k12.ga.us,404.802.5800,404.371.4889
2012,761,Atlanta Public Schools,3051,Beecher Hills Elementary School,E,PK-05,2257 Bolling Brook Dr SW,Atlanta,GA,30311-2556,2257 Bolling Brook Dr SW,Atlanta,30311-2556,Crystal,Jones,,rchall@atlanta.k12.ga.us,404.802.8300,404.752.0828
2012,761,Atlanta Public Schools,3057,Continental Colony Elementary School,E,PK-05,3181 Hogan Rd SW ,Atlanta,GA,30331-2803,3181 Hogan Rd SW ,Atlanta,30331-2803,Sandra,Sessoms,R.,ssessoms@atlanta.k12.ga.us,404.802.8000,404.346.2354
2012,761,Atlanta Public Schools,3059,Fain Elementary School,E,PK-05,101 Hemphill School Rd NW,Atlanta,GA,30331-1621,101 Hemphill School Rd NW,Atlanta,30331-1621,Mesha,Greene,L.,mstallworth@atlanta.k12.ga.us,404.802.8600,404.699.4579
2012,761,Atlanta Public Schools,3065,Peyton Forest Elementary School,E,PK-05,301 Peyton Rd SW,Atlanta,GA,30311-2133,301 Peyton Rd SW,Atlanta,30311-2133,Marissa,Kalu-Thompson,,mkthompson@atlanta.k12.ga.us,404.802.7100,404.505.6518
2012,761,Atlanta Public Schools,3067,Sutton Middle School,M,06-08,4360 Powers Ferry Rd NW ,Atlanta,GA,30327-3417,4360 Powers Ferry Rd NW ,Atlanta,30327-3417,Audrey,Sofianos,,mmygrant@atlanta.k12.ga.us,404.802.5600,404.705.0100
2012,761,Atlanta Public Schools,3069,White Elementary School,E,PK-05,1890 Detroit Ave NW,Atlanta,GA,30314-1638,1890 Detroit Ave NW,Atlanta,30314-1638,Meredith,Kaltman,,makaltman@atlantapublicschools.us,404.802.2950,404.799.0191
2012,761,Atlanta Public Schools,3559,Fickett Elementary School,E,PK-05,3935 Rux Rd SW ,Atlanta,GA,30331-5056,3935 Rux Rd SW ,Atlanta,30331-5056,Arica,Johnson,,arjohnson@atlantapublicschools.us,404.802.7850,404.346.2358
2012,761,Atlanta Public Schools,3566,Scott Elementary School,E,PK-05,1752 Hollywood Rd NW,Atlanta,GA,30318-3410,1752 Hollywood Rd NW,Atlanta,30318-3410,Jimmye,Hawkins,,jhawkins@atlanta.k12.ga.us,404.802.7000,404.792.5779
2012,761,Atlanta Public Schools,3569,Whitefoord Elementary School,E,KK-05,35 Whitefoord Ave SE,Atlanta,GA,30317-1727,35 Whitefoord Ave SE,Atlanta,30317-1727,Timmy,Foster,,tlfoster@atlanta.k12.ga.us,404.802.6900,404.330.4177
2012,761,Atlanta Public Schools,4056,Cleveland Elementary School,E,PK-05,2672 Old Hapeville Rd SW,Atlanta,GA,30315-8210,2672 Old Hapeville Rd SW,Atlanta,30315-8210,Rhonda,Ware-Brazier,,rwbrazier@atlanta.k12.ga.us,404.802.8400,404.669.2725
2012,761,Atlanta Public Schools,4057,Cook Elementary School,E,PK-05,211 Memorial Dr SE,Atlanta,GA,30312-2021,211 Memorial Dr SE,Atlanta,30312-2021,Sharyn,Briscoe,,lshelton@atlanta.k12.ga.us,404.802.8500,404.330.4104
2012,761,Atlanta Public Schools,4058,Douglass High School,H,09-12,225 Hamilton E Holmes Dr NW,Atlanta,GA,30318-7421,"225 Hamilton E. Holmes Drive,  SW",Atlanta,30318,Thomas,Glanton,,tglanton@atlanta.k12.ga.us,404.802.3100,404.792.5736
2012,761,Atlanta Public Schools,4063,M. A. Jones Elementary School,E,PK-05,1040 Fair St SW,Atlanta,GA,30314-3113,1040 Fair St SW,Atlanta,30314-3113,Margul,Woolfolk,Retha,erobinson@atlanta.k12.ga.us,404.802.3900,404.755.6233
2012,761,Atlanta Public Schools,4066,Slater Elementary School,E,PK-05,1320 Pryor Rd SW,Atlanta,GA,30315-2214,1320 Pryor Rd SW,Atlanta,30315-2214,Selina,Dukes-Walton,,sdwalton@atlanta.k12.ga.us,404.802.4050,404.624.2045
2012,761,Atlanta Public Schools,4560,Grady High School,H,09-12,929 Charles Allen Dr NE,Atlanta,GA,30309-4204,929 Charles Allen Dr NE,Atlanta,30309-4204,Vincent,Murray,D'Arcy,vmurray@atlanta.k12.ga.us,404.802.3001,404.853.4099
2012,761,Atlanta Public Schools,4568,Washington High School Senior Academy,H,10-12,45 Whitehouse Dr SW,Atlanta,GA,30314-2934,45 Whitehouse Dr SW,Atlanta,30314-2934,Tiauna,Crooms,,tcrooms@atlanta.k12.ga.us,404.802.4600,404.752.0730
2012,761,Atlanta Public Schools,5051,Benteen Elementary School,E,KK-05,200 Cassanova St SE,Atlanta,GA,30315-4208,200 Cassanova St SE,Atlanta,30315-4208,Vonda,McKeever,,vmckeever@atlanta.k12.ga.us,404.802.7300,4046242013
2012,761,Atlanta Public Schools,5054,Capitol View Elementary School,E,PK-05,1442 Metropolitan Pkwy SW,Atlanta,GA,30310-4454,1442 Metropolitan Pkwy SW,Atlanta,30310-4454,Wanda,Harmon,,wharmon@atlanta.k12.ga.us,404.802.7200,404.752.0803
2012,761,Atlanta Public Schools,5056,Coan Middle School,M,06-08,1550 Hosea L Williams Dr NE,Atlanta,GA,30317-1902,1550 Hosea L Williams Dr NE,Atlanta,30317-1902,Leah,Goodwin,,lgoodwin@atlanta.k12.ga.us,404.802.6600,404.371.7135
2012,761,Atlanta Public Schools,5066,D. H. Stanton Elementary School,E,PK-05,970 Martin St SE,Atlanta,GA,30315-1933,970 Martin St SE,Atlanta,30315-1933,Velva,Bass,,vbass@atlanta.k12.ga.us,404.802.4200,404.624.2166
2012,761,Atlanta Public Schools,5067,Thomasville Heights Elementary School,E,KK-05,1820 Henry Thomas Dr SE,Atlanta,GA,30315-5614,1820 Henry Thomas Dr SE,Atlanta,30315-5614,Charles ,Penn,,jkelsey@atlanta.k12.ga.us,404.802.5750,404.624.2048
2012,761,Atlanta Public Schools,5558,Dunbar Elementary School,E,PK-05,403 Richardson St SW ,Atlanta,GA,30312-2522,403 Richardson St SW ,Atlanta,30312-2522,Karen,Brown-Collier,,kbcollier@atlanta.k12.ga.us,404.802.7950,404.525.2778
2012,761,Atlanta Public Schools,5560,Grove Park Elementary School,E,PK-05,20 Evelyn Way NW,Atlanta,GA,30318-6418,20 Evelyn Way NW,Atlanta,30318-6418,Caitlin,Sims,,clsims@atlanta.k12.ga.us,404.802.7750,404.792.5930
2012,761,Atlanta Public Schools,5562,Humphries Elementary School,E,PK-05,3029 Humphries Dr SE,Atlanta,GA,30354-2437,3029 Humphries Dr SE,Atlanta,30354-2437,Melanie,Mitchell,,mcmitchell@atlanta.k12.ga.us,404.802.8750,404.362.2408
2012,761,Atlanta Public Schools,5563,Kennedy Middle School,M,PK-08,225 James P Brawley Dr NW,Atlanta,GA,30314-3913,225 James P Brawley Dr NW,Atlanta,30314-3913,Robert,Williams,,rpwilliams@atlanta.k12.ga.us,404.802.3600,404.330.4271
2012,761,Atlanta Public Schools,5566,F. L. Stanton Elementary School,E,PK-05,1625 Martin Luther King Jr Dr NW,Atlanta,GA,30314-2242,1625 Martin Luther King Jr Dr NW,Atlanta,30314-2242,Esther,Weems,,eweems@atlanta.k12.ga.us,404.802.7500,404.752.0701
2012,761,Atlanta Public Schools,5567,Toomer Elementary School,E,PK-05,65 Rogers St NE,Atlanta,GA,30317-1018,65 Rogers St NE,Atlanta,30317-1018,Nicole,Jones,,gnelson@atlanta.k12.ga.us,404.802.3450,404.687.7992
2012,761,Atlanta Public Schools,5569,Woodson Elementary School,E,PK-05,1605 Donald Lee Hollowell Pkwy NW,Atlanta,GA,30318-5003,1605 Donald Lee Hollowell Pkwy NW,Atlanta,30318-5003,Susan,McClendon,,smmcclendon@atlanta.k12.ga.us,404.802.7350,404.792.5761
2012,761,Atlanta Public Schools,5664,Parks Middle School,M,06-08,1090 Windsor St SW,Atlanta,GA,30310-3680,1090 Windsor St SW,Atlanta,30310-3680,Sherri,Bennett,,sbennett@atlanta.k12.ga.us,404.802.6400,404.752.0791
2012,763,Bremen City,0110,Bremen 4th & 5th Grade Academy,E,04-05,2440 Crosstown Pkwy,Bremen,GA,30110-5433,504 Laurel St.,Bremen,30110,Christa,Smith,,christa.smith@bremencs.com,770.537.9340,
2012,763,Bremen City,0201,Bremen High School,H,09-12,504 Georgia Ave S,Bremen,GA,30110-2122,504 Laurel St,Bremen,30110-2128,Duane,McManus,J.,duane.mcmanus@bremencs.com,770.537.2592,770.537.0714
2012,763,Bremen City,0209,Bremen Middle School,M,06-08,2440 Crosstown Pkwy,Bremen,GA,30110-5433,504 Laurel St,Bremen,30110-2128,Christa,Smith,,christa.smith@bremencs.com,770.537.4874,
2012,763,Bremen City,2050,Jones Elementary School,E,PK-03,206 Lakeview Dr,Bremen,GA,30110-1539,504 Laurel Street,Bremen,30110-1539,William,Garrett,,bill.garrett@bremencs.com,770.537.4352,770.537.1280
2012,764,Buford City,0100,Buford Academy,E,02-05,2705 Robert Bell Pkwy ,Buford,GA,30518-2528,2705 Robert Bell Pkwy ,Buford,30518-2528,Joy,Davis,,joy.davis@bufordcityschools.org,678.482.6960,678.482.6969
2012,764,Buford City,0104,Buford Middle School,M,06-08,2700 Robert Bell Pkwy,Buford,GA,30518-2530,2700 Robert Bell Pkwy,Buford,30518-2530,Rachel,Adams,,rachel.adams@bufordcityschools.org,770.904.3690,770.904.3689
2012,764,Buford City,0191,Buford High School,H,09-12,2750 Sawnee Ave ,Buford,GA,30518-2500,2750 Sawnee Ave ,Buford,30518-2500,Banks,Bitterman,,,770.945.6768,770.932.7570
2012,764,Buford City,0196,Buford Elementary School,E,PK-01,2500 Sawnee Ave,Buford,GA,30518-2590,2500 Sawnee Ave,Buford,30518-2590,Melanie,Reed,,melanie.reed@bufordcityschools.org,770.945.5248,770.932.7579
2012,765,Calhoun City,0205,Calhoun Middle School,M,06-08,399 S River St ,Calhoun,GA,30701-2158,399 S River St ,Calhoun,30701-2158,Michelle,Knight,,knightm@cahounschools.org,706.629.3340,706.629.0236
2012,765,Calhoun City,0305,Calhoun Primary School,E,PK-02,101 Raymond King Dr,Calhoun,GA,30701-9142,101 Raymond King Dr,Calhoun,30701-9142,Beverly,Holcomb,Elizabeth,holcombb@calhounschools.org,706.629.8323,706.602.6701
2012,765,Calhoun City,0405,Calhoun Elementary School,E,03-05,101 Raymond King Dr,Calhoun,GA,30701-9142,101 Raymond King Dr,Calhoun,30701-9142,Tammy,Griffith,,griffitht@calhounschools.org,706.629.7130,706.602.6701
2012,765,Calhoun City,3050,Calhoun High School,H,09-12,315 S River St ,Calhoun,GA,30701-2158,315 S River St ,Calhoun,30701-2158,Greg,Green,,greeng@calhounschools.org,706.629.9213,706.602.6652
2012,766,Carrollton City,0106,Carrollton Middle-Upper Elementary School,E,04-05,151 Tom Reeves Dr,Carrollton,GA,30117-4291,151 Tom Reeves Dr,Carrollton,30117-4291,Jason,Mundorf,,jason.mundorf@carrolltoncityschools.net,770.830.0997,770.834.5391
2012,766,Carrollton City,0193,Carrollton Elementary School,E,PK-03,401 Ben Scott Blvd,Carrollton,GA,30117-4353,401 Ben Scott Blvd,Carrollton,30117-4353,Anna,Clifton,,anna.clifton@carrolltoncityschools.net,770.832.2120,770.214.2079
2012,766,Carrollton City,1050,Carrollton High School,H,09-12,202 Trojan Dr,Carrollton,GA,30117-4355,202 Trojan Dr,Carrollton,30117-4355,Mark,Albertus,,mark.albertus@carrolltoncityschools.net,770.834.7726,770.834.8714
2012,766,Carrollton City,1550,Carrollton Jr. High School,M,06-08,510 Ben Scott Blvd ,Carrollton,GA,30117-4350,510 Ben Scott Blvd ,Carrollton,30117-4350,Todd ,Simpson,,todd.simpson@carrolltoncityschools.net,770.832.6535,770.832.7003
2012,767,Cartersville City,0177,Cartersville Primary School,E,PK-02,315 Etowah Dr ,Cartersville,GA,30120-4072,315 Etowah Dr ,Cartersville,30120-4072,Walter,Gordon,,wgordon@cartersville.k12.ga.us,770.382.1733,770.387.7493
2012,767,Cartersville City,0191,Cartersville Elementary School,E,03-05,340 Old Mill Rd ,Cartersville,GA,30120-4027,340 Old Mill Rd ,Cartersville,30120-4027,Kenneth,MacKenzie,,kmackenzie@cartersville.k12.ga.us,770.382.0983,770.387.7497
2012,767,Cartersville City,0277,Cartersville Middle School,M,06-08,825 Douthit Ferry Rd,Cartersville,GA,30120-6401,825 Douthit Ferry Rd,Cartersville,30120-6401,Jeff,Hogan,,jhogan@cartersville.k12.ga.us,770.382.3666,770.387.7495
2012,767,Cartersville City,2050,Cartersville High School,H,09-12,320 E Church St,Cartersville,GA,30120-3312,320 E Church St,Cartersville,30120-3312,Jaybez,Floyd,,jay_floyd@cartersville.k12.ga.us,770.382.3200,770.382.0701
2012,769,Chickamauga City,0111,Gordon Lee Middle School,M,06-08,300 Crescent Ave,Chickamauga,GA,30707-1405,300 Crescent Ave,Chickamauga,30707-1405,Benny,Ashley,,benny.ashley@glschools.org,706.382.3100,
2012,769,Chickamauga City,0211,Gordon Lee High School,H,09-12,105 Lee Cir,Chickamauga,GA,30707-1426,105 Lee Cir,Chickamauga,30707-1426,Clay,Crowder,,clay.crowder@glschools.org,706.382.3100,
2012,769,Chickamauga City,1050,Chickamauga Elementary School,E,PK-05,210 Crescent Ave ,Chickamauga,GA,30707-1440,210 Crescent Ave ,Chickamauga,30707-1440,Jeffrey,Sikes,,jeff.sikes@glschools.org,706.382.3100,706.375.7995
2012,771,Commerce City,0104,Commerce Primary,E,PK-02,395 Minish Dr ,Commerce,GA,30529-3034,395 Minish Dr ,Commerce,30529-3034,Lisa,Maddox,Hix,lmaddox@commerce-city.k12.ga.us,706.335.5587,..
2012,771,Commerce City,0105,Commerce Middle School,M,05-08,7690 Jefferson Rd ,Commerce,GA,30529-4239,7690 Jefferson Rd ,Commerce,30529-4239,Charles,Bell,,cbell@commerce-city.k12.ga.us,706.335.5594,706.335.6222
2012,771,Commerce City,0112,Commerce High School,H,09-12,272 Lakeview Dr,Commerce,GA,30529-2632,272 Lakeview Dr,Commerce,30529-2632,Donald,Drew,,ddrew@commerce-city.k12.ga.us,706.335.5942,
2012,771,Commerce City,1050,Commerce Elementary School,E,03-04,825 Lakeview Dr ,Commerce,GA,30529-3031,825 Lakeview Dr ,Commerce,30529-3031,David,Cash,,dcash@commerce-city.k12.ga.us,706.335.1801,706.335.7382
2012,772,Dalton City,0101,Park Creek Elementary School,E,PK-05,1500 Hale Bowen Dr ,Dalton,GA,30721-2566,1500 Hale Bowen Dr ,Dalton,30721-2566,Phil,Jones,,phil.jones@dalton.k12.ga.us,706.428.7700,706.428.7725
2012,772,Dalton City,0105,Blue Ridge School,E,PK-05,100 Bogle St ,Dalton,GA,30721-3279,100 Bogle St ,Dalton,30721-3279,Lisa,Goode,,lisa.goode@dalton.k12.ga.us,706.260.2700,706.226.4583
2012,772,Dalton City,0110,Morris Innovative High School,H,09-12,307 S Fredrick St,Dalton,GA,30721-3249,307 S Fredrick St,Dalton,30721-3249,Jennifer,Phinney,,jennifer.phinney@dalton.k12.ga.us,706.876.6297,
2012,772,Dalton City,0173,Westwood Elementary School,E,PK-05,708 Trammell St ,Dalton,GA,30720-8745,708 Trammell St ,Dalton,30720-8745,Angela,Garrett,,angela.garrett@dalton.k12.ga.us,706.278.2809,706.278.1379
2012,772,Dalton City,0201,Dalton Middle School,M,06-08,1250 Cross Plains Trl ,Dalton,GA,30721-8688,1250 Cross Plains Trl ,Dalton,30721-8688,Brian,Suits,Keith,brian.suits@dalton.k12.ga.us,706.428.7800,706.428.7850
2012,772,Dalton City,0301,City Park School,E,PK-05,405 School St ,Dalton,GA,30720-4269,405 School St ,Dalton,30720-4269,Richard,Little,,rick.little@dalton.k12.ga.us,706.278.8859,706.226.5457
2012,772,Dalton City,1050,Brookwood Elementary School,E,PK-05,501 Central Ave ,Dalton,GA,30720-5253,501 Central Ave ,Dalton,30720-5253,Will,Esters,,will.esters@dalton.k12.ga.us,706.278.9202,706.278.8224
2012,772,Dalton City,1052,Roan Elementary School,E,PK-05,1116 Roan St ,Dalton,GA,30721-3810,1116 Roan St ,Dalton,30721-3810,Cindy,Parrott,,cindy.parrott@dalton.k12.ga.us,706.226.3225,706.278.0979
